Candidate	Party	Rank	Gender	Norwegian	Ethnicity	Birth Year	Priority	County	Code	Municipality
Geir Iversen	SP	8	Male	Norsk		1956	No	Nordland	1835	Træna
Merethe Lillegård	SP	9	Female	Norsk		1971	No	Nordland	1835	Træna
Tormod Lauritzen	SP	10	Female	Norsk		1926	No	Nordland	1835	Træna
Eivind Hansen	SP	11	Male	Norsk		1955	No	Nordland	1835	Træna
Kåre Johan Myhre	SP	12	Male	Norsk		1968	No	Nordland	1835	Træna
Joar Alex Kløverud	Askimpartiet	1	Male	Norsk		1932	No	Østfold	0124	Askim
Erik Riseberg	Askimpartiet	2	Male	Norsk		1939	No	Østfold	0124	Askim
Svein Hoem	Askimpartiet	3	Male	Norsk		1951	No	Østfold	0124	Askim
Svein Aage Løkke	Askimpartiet	4	Male	Norsk		1955	No	Østfold	0124	Askim
Annelise Lund Gundersen	Askimpartiet	5	Female	Norsk		1942	No	Østfold	0124	Askim
Ragnar Lorentz Festøy	Askimpartiet	6	Male	Norsk		1936	No	Østfold	0124	Askim
Morten Kjelsrud	Askimpartiet	7	Male	Norsk		1952	No	Østfold	0124	Askim
Asbjørn Kokvik	Askimpartiet	8	Male	Norsk		1961	No	Østfold	0124	Askim
Erling Olsen	Askimpartiet	9	Male	Norsk		1926	No	Østfold	0124	Askim
Mustafa Zewy	Askimpartiet	10	Male	Non	Turkish	1964	No	Østfold	0124	Askim
Alf Kristian Øie	Askimpartiet	11	Male	Norsk		1950	No	Østfold	0124	Askim
Erna Karoline Aas	Askimpartiet	12	Female	Norsk		1948	No	Østfold	0124	Askim
Lill Irene Rokkan	Askimpartiet	13	Female	Norsk		1949	No	Østfold	0124	Askim
Liv Mette L Kjelsrud	Askimpartiet	14	Female	Norsk		1956	No	Østfold	0124	Askim
Dag Arnfinn Solberg	Askimpartiet	15	Male	Norsk		1946	No	Østfold	0124	Askim
Kjell Kjoshagen	Askimpartiet	16	Male	Norsk		1939	No	Østfold	0124	Askim
Tom Ivan Finsdal	Askimpartiet	17	Male	Norsk		1956	No	Østfold	0124	Askim
Turid S Olsen Paulsen	Askimpartiet	18	Female	Norsk		1950	No	Østfold	0124	Askim
Synnøve Iversen	Askimpartiet	19	Female	Norsk		1943	No	Østfold	0124	Askim
Aud Pedersen	Askimpartiet	20	Male	Norsk		1948	No	Østfold	0124	Askim
Bjørg S Hauer Kløverud	Askimpartiet	21	Female	Norsk		1934	No	Østfold	0124	Askim
Wiggo Aage Rokkan	Askimpartiet	22	Male	Norsk		1946	No	Østfold	0124	Askim
Jan Kaprol	Askimpartiet	23	Male	Norsk		1948	No	Østfold	0124	Askim
Trygve Einar Westgård	AP	1	Male	Norsk		1948	Yes	Østfold	0124	Askim
Rita Margrethe Tangnes	AP	2	Female	Norsk		1968	Yes	Østfold	0124	Askim
Terje Granli	AP	3	Male	Norsk		1951	Yes	Østfold	0124	Askim
Ina Jagoda Drazin Bilic	AP	4	Female	Non	South Slavic	1947	Yes	Østfold	0124	Askim
Ingar Karlsen	AP	5	Male	Norsk		1945	Yes	Østfold	0124	Askim
Anny Huseby	AP	6	Female	Norsk		1945	Yes	Østfold	0124	Askim
Marius Konrad Eriksen	AP	7	Male	Norsk		1978	No	Østfold	0124	Askim
Ayaan Mohamed Ibrahim	AP	8	Male	Non	Arabic	1964	No	Østfold	0124	Askim
Jan Terje Kristiansen	AP	9	Male	Norsk		1958	No	Østfold	0124	Askim
Sidsel Margareth Hammer	AP	10	Male	Norsk		1952	No	Østfold	0124	Askim
Kåre Sundbrei	AP	11	Male	Norsk		1951	No	Østfold	0124	Askim
Britt A Omdahl Gundersen	AP	12	Female	Norsk		1949	No	Østfold	0124	Askim
Ulf Brynjar Karlsen	AP	13	Male	Norsk		1963	No	Østfold	0124	Askim
May Iren Shum	AP	14	Female	Norsk		1955	No	Østfold	0124	Askim
Hans Petter Lier	AP	15	Male	Norsk		1977	No	Østfold	0124	Askim
Eivor Nelly Westeng	AP	16	Female	Norsk		1947	No	Østfold	0124	Askim
Qasim Shivan Sayed	AP	17	Male	Non	Arabic	1979	No	Østfold	0124	Askim
Line Marthinsen	AP	18	Female	Norsk		1967	No	Østfold	0124	Askim
Arne Marlon Fossum	AP	19	Male	Norsk		1952	No	Østfold	0124	Askim
Torill Bergene	AP	20	Female	Norsk		1948	No	Østfold	0124	Askim
Jørn Flemming Thon	AP	21	Male	Norsk		1971	No	Østfold	0124	Askim
Toril Espeseth	AP	22	Female	Norsk		1976	No	Østfold	0124	Askim
Tore Gunnar Staås	AP	23	Male	Norsk		1953	No	Østfold	0124	Askim
Aurora Daan Willumstad	AP	24	Female	Norsk		1962	No	Østfold	0124	Askim
Bjørn Erik Skjæveland	AP	25	Male	Norsk		1944	No	Østfold	0124	Askim
Ragnhild E Walega Lund	AP	26	Male	Norsk		1964	No	Østfold	0124	Askim
Vidar Bergvik	AP	27	Male	Norsk		1970	No	Østfold	0124	Askim
Torunn Fossbakk Hansen	AP	28	Female	Norsk		1962	No	Østfold	0124	Askim
Ronny Aune	AP	29	Male	Norsk		1974	No	Østfold	0124	Askim
Bjørn Ragnar Johannessen	AP	30	Male	Norsk		1950	No	Østfold	0124	Askim
Lisbeth Cathrine Høva	AP	31	Female	Norsk		1963	No	Østfold	0124	Askim
Ingolf Ove Paller	FRP	1	Male	Norsk		1959	No	Østfold	0124	Askim
Grethe Karin Aasgaard	FRP	2	Female	Norsk		1949	No	Østfold	0124	Askim
Liv Synnøve Andresen	FRP	3	Female	Norsk		1951	No	Østfold	0124	Askim
Vidar Heggen	FRP	4	Male	Norsk		1971	No	Østfold	0124	Askim
Bjørn Arild Jørgensen	FRP	5	Male	Norsk		1958	No	Østfold	0124	Askim
Jan Stensrud	FRP	6	Male	Norsk		1947	No	Østfold	0124	Askim
Ingvar Hognestad	FRP	7	Male	Norsk		1950	No	Østfold	0124	Askim
Bengt Dahl	FRP	8	Male	Norsk		1961	No	Østfold	0124	Askim
Ingrid H Thon Hektoen	FRP	9	Female	Norsk		1946	No	Østfold	0124	Askim
Kjell Evald Nylén	FRP	10	Male	Norsk		1939	No	Østfold	0124	Askim
Eva Susanne Karlsen	FRP	11	Female	Norsk		1951	No	Østfold	0124	Askim
Jan Hein Andresen	FRP	12	Male	Norsk		1949	No	Østfold	0124	Askim
Normann Nilsen	FRP	13	Male	Norsk		1952	No	Østfold	0124	Askim
Cecilie Johansen	FRP	14	Female	Norsk		1981	No	Østfold	0124	Askim
Thor Reidar Hals	H	1	Male	Norsk		1967	Yes	Østfold	0124	Askim
Marit Fredheim	H	2	Female	Norsk		1946	Yes	Østfold	0124	Askim
Hans Olaf Pedersen	H	3	Male	Norsk		1959	Yes	Østfold	0124	Askim
Einar Bjorvand	H	4	Male	Norsk		1943	Yes	Østfold	0124	Askim
Anichen Karin Sørby	H	5	Male	Norsk		1947	Yes	Østfold	0124	Askim
Hans Georg Øverby	H	6	Male	Norsk		1950	Yes	Østfold	0124	Askim
Lasse Hoff	H	7	Male	Norsk		1963	Yes	Østfold	0124	Askim
Ole-Jørgen Huse Pedersen	H	8	Male	Norsk		1986	Yes	Østfold	0124	Askim
Kirsti M Wullum Nebbenes	H	9	Female	Norsk		1965	Yes	Østfold	0124	Askim
Lars W Gram-Johannessen	H	10	Male	Norsk		1964	Yes	Østfold	0124	Askim
Jørn Vidar Lillestrand	H	11	Male	Norsk		1959	No	Østfold	0124	Askim
Roald Schultz Ahlbom	H	12	Male	Non	German	1952	No	Østfold	0124	Askim
Hans Bjørn Holther	H	13	Male	Norsk		1972	No	Østfold	0124	Askim
Arvid Helstedt Tennefoss	H	14	Male	Norsk		1973	No	Østfold	0124	Askim
Anders Riseng	H	15	Male	Norsk		1972	No	Østfold	0124	Askim
Marianne Jørgensen	H	16	Female	Norsk		1982	No	Østfold	0124	Askim
Frank Håkstad	H	17	Male	Norsk		1969	No	Østfold	0124	Askim
Erik Halstvedt	H	18	Male	Norsk		1951	No	Østfold	0124	Askim
Rolf Inge Heggen	H	19	Male	Norsk		1936	No	Østfold	0124	Askim
Lars Christian Engen	H	20	Male	Norsk		1983	No	Østfold	0124	Askim
Henriette Bakken	H	21	Female	Norsk		1984	No	Østfold	0124	Askim
Per-Kristian H Pedersen	H	22	Male	Norsk		1988	No	Østfold	0124	Askim
Anne Lise R Ravn-Larsen	H	23	Female	Norsk		1927	No	Østfold	0124	Askim
Rolf Andreas Løken	H	24	Male	Norsk		1924	No	Østfold	0124	Askim
Åse Tove Holter	H	25	Female	Norsk		1940	No	Østfold	0124	Askim
Stian Holter	H	26	Male	Norsk		1973	No	Østfold	0124	Askim
Mona Iren Enstad	KRF	1	Female	Norsk		1952	No	Østfold	0124	Askim
Bjørnar Ludvig Grønbech	KRF	2	Male	Norsk		1949	No	Østfold	0124	Askim
David Robin Tangen	KRF	3	Male	Norsk		1986	No	Østfold	0124	Askim
Helge Knutsen	KRF	4	Male	Norsk		1947	No	Østfold	0124	Askim
Anne Mari Tangen	KRF	5	Female	Norsk		1967	No	Østfold	0124	Askim
Kjell Ove Tangen	KRF	6	Male	Norsk		1955	No	Østfold	0124	Askim
Anne Grete Gjerden	KRF	7	Female	Norsk		1936	No	Østfold	0124	Askim
Arne Lein	KRF	8	Male	Norsk		1952	No	Østfold	0124	Askim
Liv M S Christoffersen	KRF	9	Female	Norsk		1945	No	Østfold	0124	Askim
Øyvind Hjemdal	KRF	10	Male	Norsk		1967	No	Østfold	0124	Askim
Arnhild Knutsen	KRF	11	Male	Norsk		1952	No	Østfold	0124	Askim
Birger Henning Sørum	KRF	12	Male	Norsk		1965	No	Østfold	0124	Askim
Svein Christoffersen	KRF	13	Male	Norsk		1943	No	Østfold	0124	Askim
Anne-Brith Arntsen	KRF	14	Female	Norsk		1947	No	Østfold	0124	Askim
Ole Sletten	KRF	15	Male	Norsk		1959	No	Østfold	0124	Askim
Nils-Petter Enstad	KRF	16	Male	Norsk		1953	No	Østfold	0124	Askim
Aslak Hjelleset	KRF	17	Male	Norsk		1951	No	Østfold	0124	Askim
Per-Arne Bruer	KRF	18	Male	Norsk		1952	No	Østfold	0124	Askim
Rolf Kristian Skifjeld	KRF	19	Male	Norsk		1930	No	Østfold	0124	Askim
Øivind Juel	SP	1	Male	Norsk		1947	Yes	Østfold	0124	Askim
Bente Lind	SP	2	Male	Norsk		1964	Yes	Østfold	0124	Askim
Arnfinn Løken	SP	3	Female	Norsk		1960	Yes	Østfold	0124	Askim
Valborg Kvakkestad	SP	4	Female	Norsk		1976	Yes	Østfold	0124	Askim
Ola Brevig	SP	5	Male	Norsk		1960	Yes	Østfold	0124	Askim
Sissel Johanne Dingtorp	SP	6	Female	Norsk		1956	Yes	Østfold	0124	Askim
Are Øistein Kvakkestad	SP	7	Male	Norsk		1942	Yes	Østfold	0124	Askim
Ole-Johnny Nilsen	SP	8	Male	Norsk		1946	Yes	Østfold	0124	Askim
Lars Vik	SP	9	Male	Norsk		1938	Yes	Østfold	0124	Askim
Kristine Maseng	SP	10	Female	Norsk		1968	Yes	Østfold	0124	Askim
Lars Holene	SP	11	Male	Norsk		1971	Yes	Østfold	0124	Askim
Sverre Gabriel Kvakkestad	SP	12	Male	Norsk		1940	Yes	Østfold	0124	Askim
Karl Anders Skjolden	SP	13	Male	Norsk		1940	Yes	Østfold	0124	Askim
Per Henrik Kvakkestad	SP	14	Male	Norsk		1980	Yes	Østfold	0124	Askim
Dag Christian Hagen	SP	15	Male	Norsk		1952	No	Østfold	0124	Askim
Tore Huse	SP	16	Male	Norsk		1961	No	Østfold	0124	Askim
Astrid Elisabeth Glomvik	SP	17	Female	Norsk		1929	No	Østfold	0124	Askim
Oddvar Johs Trippestad	SP	18	Male	Norsk		1932	No	Østfold	0124	Askim
Thor Gunnar Bech	SP	19	Male	Norsk		1946	No	Østfold	0124	Askim
Fredrik Maseng	SP	20	Male	Norsk		1943	No	Østfold	0124	Askim
Lisbet Marie Andersen	SV	1	Female	Norsk		1953	No	Østfold	0124	Askim
Sigmund Svendsen	SV	2	Male	Norsk		1954	No	Østfold	0124	Askim
Unni Hegle	SV	3	Female	Norsk		1939	No	Østfold	0124	Askim
Fredrik Andersen	SV	4	Male	Norsk		1935	No	Østfold	0124	Askim
Margaretha Jansen Brovold	SV	5	Female	Norsk		1951	No	Østfold	0124	Askim
Darioush Mahmoud Alinejad	SV	6	Male	Non	Persian	1962	No	Østfold	0124	Askim
Lise B Håseth Gundersen	SV	7	Female	Norsk		1963	No	Østfold	0124	Askim
Hans Oskar T Magnusson	SV	8	Male	Norsk		1927	No	Østfold	0124	Askim
Øyvind Engelsjord	SV	9	Male	Norsk		1961	No	Østfold	0124	Askim
Kari Smith-Meyer	SV	10	Female	Norsk		1955	No	Østfold	0124	Askim
Torgeir Fure	SV	11	Male	Norsk		1950	No	Østfold	0124	Askim
Gro Elnes	SV	12	Female	Norsk		1946	No	Østfold	0124	Askim
Sigbjørn Gulløv Skagestad	SV	13	Female	Norsk		1985	No	Østfold	0124	Askim
Anne-Sofie Jensen	SV	14	Female	Norsk		1953	No	Østfold	0124	Askim
Morten Evenby	SV	15	Male	Norsk		1960	No	Østfold	0124	Askim
Ingun Kreppen	SV	16	Female	Norsk		1952	No	Østfold	0124	Askim
Juni-Kristin H Gurvin	SV	17	Female	Norsk		1987	No	Østfold	0124	Askim
Anne-Marie Brevig	SV	18	Female	Norsk		1958	No	Østfold	0124	Askim
Gunn L Grundt Melnæs	V	1	Female	Norsk		1947	No	Østfold	0124	Askim
Erik Bråthen	V	2	Male	Norsk		1971	No	Østfold	0124	Askim
Per Agnar Spjudvik	V	3	Male	Norsk		1952	No	Østfold	0124	Askim
Anne-Lise Kolstad	V	4	Female	Norsk		1971	No	Østfold	0124	Askim
Lasse Erik Jensen	V	5	Male	Norsk		1967	No	Østfold	0124	Askim
Bendik Michael Eide	V	6	Male	Norsk		1983	No	Østfold	0124	Askim
Hans Gøran Brattstrøm	V	7	Male	Norsk		1946	No	Østfold	0124	Askim
Ole Bjørn Skjerven	V	8	Male	Norsk		1970	No	Østfold	0124	Askim
Julianne Stokkebæk	V	9	Female	Norsk		1966	No	Østfold	0124	Askim
Ulf Tore Kolstad	V	10	Male	Norsk		1947	No	Østfold	0124	Askim
Ole Pehrson	V	11	Male	Norsk		1928	No	Østfold	0124	Askim
Kenneth Gundersen	V	12	Male	Norsk		1955	No	Østfold	0124	Askim
Jan Erik Håkonsen Eide	V	13	Male	Norsk		1957	No	Østfold	0124	Askim
Anne Marit Juel	V	14	Female	Norsk		1982	No	Østfold	0124	Askim
Odd Stokkebæk	V	15	Male	Norsk		1932	No	Østfold	0124	Askim
Ann May Liss Nygård	V	16	Female	Norsk		1959	No	Østfold	0124	Askim
Svein Erik Endresen	V	17	Male	Norsk		1943	No	Østfold	0124	Askim
Jon Ove Methlie Hagen	V	18	Male	Norsk		1950	No	Østfold	0124	Askim
Bent Henry Kolstad	V	19	Male	Norsk		1970	No	Østfold	0124	Askim
Arild Edgar Sandem	V	20	Male	Norsk		1918	No	Østfold	0124	Askim
Marianne Oshaug	V	21	Female	Norsk		1975	No	Østfold	0124	Askim
Asbjørn Herbrand Løken	V	22	Male	Norsk		1920	No	Østfold	0124	Askim
Håkon Skarestad	V	23	Male	Norsk		1944	No	Østfold	0124	Askim
Ann Cathrin Mathisen	V	24	Female	Norsk		1968	No	Østfold	0124	Askim
Paul Erik Krogsvold	AP	1	Male	Norsk		1944	Yes	Østfold	0104	Moss
Irene Liv Hansen	AP	2	Female	Norsk		1956	Yes	Østfold	'0104	Moss
Shakeel ur Rehman	AP	3	Male	Non	Arabic	1984	Yes	Østfold	'0104	Moss
Siv Henriette Jacobsen	AP	4	Female	Norsk		1966	Yes	Østfold	'0104	Moss
Tor Arne Korsmoe	AP	5	Male	Norsk		1972	Yes	Østfold	'0104	Moss
Kari Archer	AP	6	Female	Norsk		1953	Yes	Østfold	'0104	Moss
Jan Eilert Bjørnstad	AP	7	Male	Norsk		1938	Yes	Østfold	'0104	Moss
Bente Kallum	AP	8	Male	Norsk		1955	Yes	Østfold	'0104	Moss
Trond Arne Rostad	AP	9	Male	Norsk		1951	Yes	Østfold	'0104	Moss
Gunnel Edfeldt	AP	10	Female	Norsk		1947	Yes	Østfold	'0104	Moss
Ole Hagen	AP	11	Male	Norsk		1987	Yes	Østfold	'0104	Moss
Helene Eriksen	AP	12	Female	Norsk		1978	Yes	Østfold	'0104	Moss
Erik Roth Nilsen	AP	13	Male	Norsk		1945	Yes	Østfold	'0104	Moss
Hanne Kristin Tollerud	AP	14	Female	Norsk		1968	Yes	Østfold	'0104	Moss
Olav Hansen	AP	15	Male	Norsk		1941	Yes	Østfold	'0104	Moss
Ingeborg Anette Mjelde	AP	16	Female	Norsk		1963	Yes	Østfold	'0104	Moss
Martin Shezad Pedersen	AP	17	Male	Non	Persian	1976	Yes	Østfold	'0104	Moss
Toril Aakre	AP	18	Female	Norsk		1952	Yes	Østfold	'0104	Moss
Michael Arthur Baker	AP	19	Male	Norsk		1961	No	Østfold	'0104	Moss
Irene Johansen	AP	20	Female	Norsk		1961	No	Østfold	'0104	Moss
Bilal Øzbal	AP	21	Male	Non	Turkish	1970	No	Østfold	'0104	Moss
Ellen Iselin Mamen	AP	22	Female	Norsk		1987	No	Østfold	'0104	Moss
Paul Åge Johannessen	AP	23	Male	Norsk		1955	No	Østfold	'0104	Moss
Karin Ekholdt Aarkvisla	AP	24	Female	Norsk		1946	No	Østfold	'0104	Moss
Trond Erik Thorvaldsen	AP	25	Male	Norsk		1966	No	Østfold	'0104	Moss
Bibi Shabira Hossein	AP	26	Female	Non	Turkish	1953	No	Østfold	'0104	Moss
Rune Bugge Holth	AP	27	Male	Norsk		1963	No	Østfold	'0104	Moss
Shabana Farrah Malik	AP	28	Female	Non	Arabic	1965	No	Østfold	'0104	Moss
Stein Spilling	AP	29	Male	Norsk		1967	No	Østfold	'0104	Moss
Kari Henni Østenby	AP	30	Female	Norsk		1953	No	Østfold	'0104	Moss
Morten Jørgen Didriksen	AP	31	Male	Norsk		1958	No	Østfold	'0104	Moss
Tove Lillian Høgby	AP	32	Female	Norsk		1943	No	Østfold	'0104	Moss
Øivind Trond Hansen	AP	33	Male	Norsk		1958	No	Østfold	'0104	Moss
Eva Lena Aulie	AP	34	Female	Norsk		1972	No	Østfold	'0104	Moss
Hans Erik Karlsen	AP	35	Male	Norsk		1951	No	Østfold	'0104	Moss
Ann-Kristin Harstad	AP	36	Female	Norsk		1970	No	Østfold	'0104	Moss
Ronny Kristoffersen	AP	37	Male	Norsk		1972	No	Østfold	'0104	Moss
Anne Lena Rudshaug	AP	38	Female	Norsk		1970	No	Østfold	'0104	Moss
Tomas Colin Archer	AP	39	Male	Non	British	1952	No	Østfold	'0104	Moss
Kristin J Hagmann Larsen	AP	40	Female	Norsk		1969	No	Østfold	'0104	Moss
Fred Willy Iversen	AP	41	Male	Norsk		1944	No	Østfold	'0104	Moss
Emilie Desiree Jensen	AP	42	Female	Non	French	1988	No	Østfold	'0104	Moss
Per Christian Michelsen	AP	43	Male	Norsk		1953	No	Østfold	'0104	Moss
Else Margrethe Nymark	AP	44	Female	Norsk		1942	No	Østfold	'0104	Moss
Ingar Nilsen	AP	45	Female	Norsk		1937	No	Østfold	'0104	Moss
Erlend Wiborg	FRP	1	Male	Norsk		1984	No	Østfold	'0104	Moss
Liv Ingeborg Leirstein	FRP	2	Male	Norsk		1939	No	Østfold	'0104	Moss
Roger Madsen	FRP	3	Male	Norsk		1964	No	Østfold	'0104	Moss
Thomas Opland	FRP	4	Male	Norsk		1977	No	Østfold	'0104	Moss
Arild Svenson	FRP	5	Female	Norsk		1963	No	Østfold	'0104	Moss
Anne Bramo	FRP	6	Female	Norsk		1963	No	Østfold	'0104	Moss
Mona Torjussen Thu	FRP	7	Female	Norsk		1958	No	Østfold	'0104	Moss
Egil Reinert Broch	FRP	8	Male	Norsk		1945	No	Østfold	'0104	Moss
Henry Harry Pongo	FRP	9	Male	Norsk		1957	No	Østfold	'0104	Moss
Geir Johansen	FRP	10	Male	Norsk		1960	No	Østfold	'0104	Moss
Nathalie H Brinkmann	FRP	11	Female	Norsk		1986	No	Østfold	'0104	Moss
Roar Verpesdal	FRP	12	Male	Norsk		1955	No	Østfold	'0104	Moss
Edd Inge Wikhaug	FRP	13	Male	Norsk		1962	No	Østfold	'0104	Moss
Johnny Gunnar Ramsvik	FRP	14	Male	Norsk		1948	No	Østfold	'0104	Moss
Einvard Werner Karlsen	FRP	15	Male	Norsk		1953	No	Østfold	'0104	Moss
Trond-Arne Olderskog	FRP	16	Male	Norsk		1964	No	Østfold	'0104	Moss
Hans Petter Grønvold	FRP	17	Male	Norsk		1950	No	Østfold	'0104	Moss
Øivind Isebakke	FRP	18	Male	Norsk		1964	No	Østfold	'0104	Moss
Ellen Cathrine Dalan	FRP	19	Female	Norsk		1987	No	Østfold	'0104	Moss
Ulf Isak Leirstein	FRP	20	Male	Norsk		1973	No	Østfold	'0104	Moss
Tage Pettersen	H	1	Male	Norsk		1972	Yes	Østfold	'0104	Moss
Carita P El Guassem	H	2	Female	Non	Turkish	1968	Yes	Østfold	'0104	Moss
Bjørn Gunnar Mørch-Olsen	H	3	Male	Norsk		1950	No	Østfold	'0104	Moss
Gretha Kant	H	4	Female	Norsk		1945	No	Østfold	'0104	Moss
Sverre Alhaug Høstmark	H	5	Male	Norsk		1952	No	Østfold	'0104	Moss
Eivind H Sundrehagen	H	6	Male	Norsk		1976	No	Østfold	'0104	Moss
Tove Seth	H	7	Female	Norsk		1949	No	Østfold	'0104	Moss
Simen Nord	H	8	Male	Norsk		1989	No	Østfold	'0104	Moss
Therese Solhaug	H	9	Female	Norsk		1967	No	Østfold	'0104	Moss
Simen Syrrist	H	10	Male	Norsk		1974	No	Østfold	'0104	Moss
Shahrivar Sean Armana	H	11	Male	Non	Persian	1978	No	Østfold	'0104	Moss
Line Jacobsen Allab	H	12	Female	Norsk		1977	No	Østfold	'0104	Moss
Oddbjørn Erik Hessen	H	13	Male	Norsk		1948	No	Østfold	'0104	Moss
Georg Ludvig Brynildsen	H	14	Male	Norsk		1941	No	Østfold	'0104	Moss
Kristine Krüger Hagen	H	15	Female	Norsk		1988	No	Østfold	'0104	Moss
Ola Malum	H	16	Male	Norsk		1969	No	Østfold	'0104	Moss
Sverre Salbuvik	H	17	Male	Norsk		1989	No	Østfold	'0104	Moss
Irene J W Kristiansen	H	18	Female	Norsk		1962	No	Østfold	'0104	Moss
Gisle Mossige	H	19	Female	Norsk		1960	No	Østfold	'0104	Moss
Christen Stray	H	20	Male	Norsk		1973	No	Østfold	'0104	Moss
Kristine Engen	H	21	Female	Norsk		1986	No	Østfold	'0104	Moss
Ole Morten Hauge	H	22	Male	Norsk		1975	No	Østfold	'0104	Moss
Thor Larsen	H	23	Male	Norsk		1970	No	Østfold	'0104	Moss
Solveig Lawson	H	24	Female	Norsk		1940	No	Østfold	'0104	Moss
Raymond Berggren	H	25	Male	Norsk		1974	No	Østfold	'0104	Moss
Marit Sagen	H	26	Female	Norsk		1955	No	Østfold	'0104	Moss
Halstein Sigbjørn Sjølie	H	27	Male	Norsk		1968	No	Østfold	'0104	Moss
Irene Beatrice Brevad	H	28	Female	Norsk		1970	No	Østfold	'0104	Moss
Jørn Ramberg	H	29	Male	Norsk		1956	No	Østfold	'0104	Moss
Bjørn Arthur Gahre	H	30	Male	Norsk		1956	No	Østfold	'0104	Moss
Kjellaug Nakkim	H	31	Male	Norsk		1940	No	Østfold	'0104	Moss
Kjell Hilmar Kåsin	H	32	Male	Norsk		1943	No	Østfold	'0104	Moss
Anne Siri Walle	KRF	1	Female	Norsk		1958	Yes	Østfold	'0104	Moss
Merete G D Houthuijzen	KRF	2	Female	Norsk		1946	Yes	Østfold	'0104	Moss
Halvard Sand	KRF	3	Male	Norsk		1965	Yes	Østfold	'0104	Moss
Siri-Anne Judson	KRF	4	Female	Norsk		1975	Yes	Østfold	'0104	Moss
Hilding Runar	KRF	5	Male	Norsk		1971	Yes	Østfold	'0104	Moss
Arnfinn Andersen	KRF	6	Male	Norsk		1958	Yes	Østfold	'0104	Moss
Haakon Bang Carlsen	KRF	7	Male	Norsk		1959	Yes	Østfold	'0104	Moss
Alf Jon Danielsen	KRF	8	Male	Norsk		1958	Yes	Østfold	'0104	Moss
Åse Marie Danielsen	KRF	9	Female	Norsk		1956	Yes	Østfold	'0104	Moss
Eiliv Didriksen	KRF	10	Male	Norsk		1935	Yes	Østfold	'0104	Moss
Bjørn Haugen	KRF	11	Male	Norsk		1963	Yes	Østfold	'0104	Moss
Roar Jørn Hermansen	KRF	12	Male	Norsk		1963	Yes	Østfold	'0104	Moss
Ole Podhorny	KRF	13	Male	Norsk		1950	Yes	Østfold	'0104	Moss
Kristine Roald	KRF	14	Female	Norsk		1945	Yes	Østfold	'0104	Moss
Sverre Rui	KRF	15	Male	Norsk		1931	Yes	Østfold	'0104	Moss
Per Kristian Sannvoll	KRF	16	Male	Norsk		1937	Yes	Østfold	'0104	Moss
Mona S Horgmo Sjøvold	KRF	17	Female	Norsk		1962	Yes	Østfold	'0104	Moss
Liv Tore Stylegar	KRF	18	Female	Norsk		1942	Yes	Østfold	'0104	Moss
Arild Torgersen	KRF	19	Female	Norsk		1955	Yes	Østfold	'0104	Moss
Trygve Carlsen	KRF	20	Male	Norsk		1927	Yes	Østfold	'0104	Moss
Bjørn Einar Angell	KRF	21	Male	Norsk		1939	No	Østfold	'0104	Moss
Georg Strøm Fiane	PP	1	Male	Norsk		1937	No	Østfold	'0104	Moss
Emelie Kristine Løvheim	PP	2	Female	Norsk		1928	No	Østfold	'0104	Moss
Rolf Asle Anundsen	PP	3	Male	Norsk		1944	No	Østfold	'0104	Moss
Ranveig A Torp Anundsen	PP	4	Female	Norsk		1953	No	Østfold	'0104	Moss
Sigmund Bakkeli	PP	5	Male	Norsk		1938	No	Østfold	'0104	Moss
Marion Eline Johansen	PP	6	Female	Norsk		1941	No	Østfold	'0104	Moss
Erik Andersen	PP	7	Male	Norsk		1935	No	Østfold	'0104	Moss
Eirik Tveiten	R	1	Male	Norsk		1946	Yes	Østfold	'0104	Moss
Tania V D Lippe Michelet	R	2	Female	Norsk		1969	Yes	Østfold	'0104	Moss
Truls Are Bakken	R	3	Male	Norsk		1972	Yes	Østfold	'0104	Moss
Britt Elisabeth W Øyen	R	4	Female	Norsk		1967	Yes	Østfold	'0104	Moss
Rune Boutroue Bekkhus	R	5	Male	Norsk		1977	Yes	Østfold	'0104	Moss
Lotte Ibela M Mofoss	R	6	Female	Norsk		1988	Yes	Østfold	'0104	Moss
Anders Ericson	R	7	Male	Norsk		1951	Yes	Østfold	'0104	Moss
Hege Rytter Jakobsen	R	8	Female	Norsk		1970	Yes	Østfold	'0104	Moss
Bjørn Aslaksen Grønna	R	9	Male	Norsk		1948	Yes	Østfold	'0104	Moss
Anita Irene Bødtger	R	10	Female	Norsk		1952	Yes	Østfold	'0104	Moss
Rune Pedersen	R	11	Male	Norsk		1945	Yes	Østfold	'0104	Moss
Jenn Elisabeth Mortensen	R	12	Female	Norsk		1956	Yes	Østfold	'0104	Moss
Ketil Torstenson	R	13	Male	Norsk		1951	Yes	Østfold	'0104	Moss
Tone Granholt	R	14	Female	Norsk		1952	Yes	Østfold	'0104	Moss
Frank Steinar Bergflødt	R	15	Male	Norsk		1955	Yes	Østfold	'0104	Moss
Unni Skurtveit	R	16	Female	Norsk		1952	Yes	Østfold	'0104	Moss
Jan Willadssen	R	17	Male	Norsk		1949	Yes	Østfold	'0104	Moss
Kjersti Solstad	R	18	Female	Norsk		1968	Yes	Østfold	'0104	Moss
Geir Hovland	R	19	Male	Norsk		1948	Yes	Østfold	'0104	Moss
